VendorNumber,VendorName,Brand,Description,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,Volume,ActualPrice,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseratio
2242,"DELICATO VINEYARDS INC",16428,"HandCraft Artisan Coll Chard",6.2,1357,8413.399999999994,750,9.99,21059.92000000005,9675.239999999834,2108,234.8600000000039,7982.649999999999,12646.520000000055,60.05018062746689,1.5534266764922624,2.503140228682823
3252,"E & J GALLO WINERY",7269,"Gallo Fairbanks Wh Port",5.44,1546,8410.24000000001,1500,7.99,12176.759999999871,5768.779999999901,1524,341.02000000000163,61966.909999999996,3766.5199999998604,30.932037750599505,0.9857697283311773,1.4478492884863994
4425,"MARTIGNETTI COMPANIES",21194,"Paul Hobbs Beckstoffer Cab S",227.27,37,8408.989999999998,750,349.99,6389.85,2555.9399999999996,15,1.6900000000000004,144929.24,-2019.1399999999976,-31.59917681948712,0.40540540540540543,0.7598831726521261
8892,"TRINCHERO FAMILY ESTATES",33214,"Sycamore Lane Merlot Cal",5.82,1444,8404.080000000013,1500,8.49,12335.96999999995,3013.949999999977,1453,326.72000000000037,11595.970000000003,3931.8899999999376,31.873375178441204,1.0062326869806095,1.4678548990490252
480,"BACARDI USA INC",1106,"Aberfeldy Single Cask",155.55,54,8399.7,750,249.99,9459.619999999999,5209.789999999997,38,29.959999999999987,89286.26999999999,1059.9199999999983,11.204678412029219,0.7037037037037037,1.126185459004488
4425,"MARTIGNETTI COMPANIES",35123,"Terrabianca Campaccia",21.76,386,8399.359999999997,750,33.99,14037.71999999995,8580.389999999958,428,47.50999999999991,144929.24,5638.359999999953,40.16578190760304,1.1088082901554404,1.6712844788174284
10754,"PERFECTA WINES",27371,"Bernard Magrez Cab Svgn Napa",99.99,84,8399.16,750,149.99,599.96,449.97,4,0.44,28720.52,-7799.2,-1299.9533302220148,0.047619047619047616,0.07143095261907144
9815,"WINE GROUP INC",10283,"M D 20/20 Orange Jubilee",2.57,3267,8396.190000000013,750,3.99,12811.889999999947,1145.1300000000022,3211,360.92000000000155,27100.409999999996,4415.699999999933,34.465640900756654,0.982858891949801,1.525917112404546
660,"SAZERAC NORTH AMERICA INC.",3868,"Skol Vodka",4.77,1758,8385.659999999978,1000,6.49,11701.469999999936,2161.1699999999987,1803,1893.1499999999962,17932.329999999994,3315.8099999999577,28.336696158687545,1.0255972696245734,1.3954143144367845
9552,"M S WALKER INC",26341,"Balletto 15 Rose Pnt Nr RRV",11.25,745,8381.25,750,16.99,9956.13999999994,6031.44999999995,586,65.03999999999988,55551.819999999985,1574.8899999999394,15.818278971568791,0.7865771812080536,1.1879063385533113
9552,"M S WALKER INC",35905,"Catena Alta Historic Malbec",26.17,320,8374.4,750,38.99,12956.049999999961,8440.089999999967,295,32.65999999999993,55551.819999999985,4581.649999999961,35.36301573396193,0.921875,1.5471018819258648
6355,"NICHE W & S",1093,"Old St Andrew 3 Mini Barrels",19.52,429,8374.079999999994,150,24.99,6172.529999999977,4748.099999999977,247,39.39999999999995,551.2099999999999,-2201.5500000000175,-35.6668983382831,0.5757575757575758,0.7370994783904598
3960,"DIAGEO NORTH AMERICA INC",8425,"Studebaker Manhattan RTD",15.17,552,8373.84,750,23.99,14610.269999999919,8869.519999999924,773,85.82999999999983,257032.07000000007,6236.429999999918,42.68524811656426,1.4003623188405796,1.744751511851184
4425,"MARTIGNETTI COMPANIES",19122,"Liberty School Merlot CC",7.3,1144,8351.200000000012,750,13.99,24180.770000000193,14108.939999999815,1723,191.31000000000304,144929.24,15829.570000000182,65.46346539006018,1.506118881118881,2.8954844812721716
7153,"PINE STATE TRADING CO",13268,"Backhouse Chard",3.86,2162,8345.319999999987,750,5.99,12736.38999999979,6858.539999999837,1961,218.05000000000297,15884.819999999998,4391.069999999803,34.47656675086014,0.9070305272895467,1.526171554835502
4425,"MARTIGNETTI COMPANIES",22389,"Villa Cornaro Prosecco",3.37,2473,8334.01000000001,187,4.99,11287.37999999984,4406.1699999999,2262,64.59000000000037,144929.24,2953.36999999983,26.16523940896711,0.914678528103518,1.3543756246992535
90024,"VINILANDIA USA",46298,"Intorcia Marsala Sweet",8.16,1021,8331.360000000004,1000,11.99,11246.619999999863,8536.879999999885,938,140.7000000000014,2802.6400000000003,2915.2599999998583,25.92121010579084,0.9187071498530852,1.3499140596493078
9552,"M S WALKER INC",25735,"Hazana Vinas Viejas Rioja",9.39,887,8328.93,750,13.99,6026.979999999964,3614.989999999973,502,55.7099999999999,55551.819999999985,-2301.950000000036,-38.194087254313935,0.5659526493799324,0.7236199607872756
6785,"PALM BAY INTERNATIONAL INC",23924,"Cote Mas Rose Aurore",6.16,1351,8322.160000000005,1000,8.99,11983.669999999927,4351.159999999946,1333,199.95000000000087,13605.409999999998,3661.509999999922,30.55416245607518,0.9866765358993338,1.439971113268661
9165,"ULTRA BEVERAGE COMPANY LLP",13981,"Alverdi Pnt Grigio",5.26,1581,8316.059999999989,750,8.99,14932.97999999979,9088.639999999827,1702,188.79000000000283,68054.70000000003,6616.919999999802,44.31078056757522,1.0765338393421884,1.795679684850736
4848,"LAIRD & CO",6198,"Lazzaroni Sambuca",19.52,426,8315.519999999993,750,24.99,3778.1099999999865,3238.379999999988,189,149.10000000000002,1043.69,-4537.410000000007,-120.09735026243342,0.44366197183098594,0.4543444066035545
480,"BACARDI USA INC",4251,"Havana Club Anejo Clsco Gold",0.78,10660,8314.800000000014,50,0.99,5015.339999999861,1969.1100000000165,5066,262.2600000000013,89286.26999999999,-3299.460000000153,-65.7873643661296,0.475234521575985,0.6031822773848863
2000,"SOUTHERN WINE & SPIRITS NE",32508,"C Krug Merlot Napa",10.95,759,8311.049999999992,750,15.99,16160.679999999893,10616.219999999917,732,81.10999999999983,19016.59,7849.629999999901,48.57239918122228,0.9644268774703557,1.9444811425752353
1392,"CONSTELLATION BRANDS INC",27212,"R Mondavi Cab Svgn Oakville",34.48,241,8309.680000000002,750,59.99,14137.529999999968,7718.629999999978,247,27.439999999999934,79528.99,5827.849999999966,41.22254736152623,1.0248962655601659,1.7013326626296035
6213,"MHW LTD",5838,"Agave Loco Pepper Cured Teq",17.85,465,8300.249999999998,750,29.99,15159.73999999994,7441.279999999948,676,532.6300000000009,9621.580000000002,6859.489999999942,45.24807153684674,1.4537634408602151,1.8264196861540247
8673,"STE MICHELLE WINE ESTATES",26497,"Ch Ste Michelle Canoe Rdg Me",11.61,714,8289.53999999999,750,19.99,10817.029999999942,6184.589999999951,597,66.2999999999999,15919.700000000003,2527.4899999999525,23.365840715981797,0.8361344537815126,1.3049011163466193
3252,"E & J GALLO WINERY",10931,"Bridlewood Chard Monterey",8.27,1001,8278.269999999988,750,11.99,11816.619999999928,4594.969999999951,1038,115.88999999999994,61966.909999999996,3538.3499999999403,29.943841809248006,1.036963036963037,1.4274262617672466
1392,"CONSTELLATION BRANDS INC",19908,"Ravenswood Besieged Red",9.58,863,8267.54,750,15.99,13144.739999999889,7818.509999999914,926,102.89999999999986,79528.99,4877.199999999888,37.10381490999388,1.0730011587485515,1.5899215486105767
9744,"FREDERICK WILDMAN & SONS",19174,"Cavicchioli Sw Italian Spkln",7.38,1119,8258.220000000014,750,11.99,12635.44999999987,7847.439999999896,1055,117.03999999999976,3999.9299999999994,4377.229999999856,34.642454364505426,0.9428060768543343,1.5300452155549076
2000,"SOUTHERN WINE & SPIRITS NE",18613,"Juve Y Camp Rose Brut Pnt Nr",9.33,885,8257.050000000001,750,13.99,11329.229999999907,7041.189999999926,777,86.18999999999986,19016.59,3072.1799999999057,27.117288641857662,0.8779661016949153,1.3720675059494498
4425,"MARTIGNETTI COMPANIES",2271,"Jailers Tennessee Whiskey",23.8,346,8234.800000000007,750,29.99,3647.6199999999876,3182.7799999999907,138,108.95000000000024,144929.24,-4587.1800000000185,-125.75816559839113,0.3988439306358382,0.4429518628260534
6355,"NICHE W & S",6010,"Schonauer Apple Liqueur",15.19,542,8232.980000000001,750,18.99,3418.199999999988,2867.489999999991,180,142.0000000000001,551.2099999999999,-4814.780000000013,-140.85717629161636,0.33210332103321033,0.41518380950761297
8673,"STE MICHELLE WINE ESTATES",18971,"Tenuta Guado Al Tasso Bructo",15.64,526,8226.640000000007,750,22.99,12444.829999999933,8339.539999999943,517,57.27999999999987,15919.700000000003,4218.189999999926,33.895119499422236,0.9828897338403042,1.512747610202941
10754,"PERFECTA WINES",19961,"Dom du Pegau Chntf du Pape R",45.45,181,8226.45,750,69.99,13858.019999999973,9448.649999999978,198,21.939999999999955,28720.52,5631.569999999972,40.637623556611864,1.0939226519337018,1.684568677862258
3252,"E & J GALLO WINERY",46062,"Martin Codax Tempranilo Ergo",7.09,1159,8217.309999999994,750,10.99,12921.069999999858,7745.879999999887,1193,132.47000000000017,61966.909999999996,4703.759999999864,36.403796280028786,1.0293356341673856,1.5724209017305988
4425,"MARTIGNETTI COMPANIES",23957,"Angels & Cowboys Rose",9.45,869,8212.050000000003,750,13.99,12087.359999999913,6561.309999999931,864,96.09999999999991,144929.24,3875.3099999999104,32.06084703359491,0.9942462600690449,1.4719053098799824
516,"BANFI PRODUCTS CORP",43801,"C Y Toro Frontera Cab Svgn",5.84,1406,8211.039999999994,1500,8.99,13222.659999999845,7442.2299999998795,1384,309.2000000000009,8510.410000000002,5011.619999999852,37.9017535049673,0.984352773826458,1.6103514292951753
90024,"VINILANDIA USA",26290,"Pratsch Organic Rose",8.78,935,8209.3,750,14.99,12396.779999999917,6068.4999999999345,922,102.6299999999999,2802.6400000000003,4187.479999999918,33.77877158423353,0.986096256684492,1.5100897762293883
10754,"PERFECTA WINES",45823,"Masciarelli Trebbiano Abruzo",6.66,1232,8205.120000000006,750,9.99,12866.939999999882,6478.929999999914,1206,134.18999999999994,28720.52,4661.819999999876,36.23099198410748,0.9788961038961039,1.5681598806598651
7153,"PINE STATE TRADING CO",24056,"Honig Svgn Bl Rsv",12.74,644,8204.560000000005,750,20.99,11716.82999999993,6855.389999999946,617,68.46999999999989,15884.819999999998,3512.269999999926,29.97628198070593,0.9580745341614907,1.4280875513129192
17033,"SEA BREEZE CELLARS LLC",45424,"Gruet Blanc de Noir",11.1,739,8202.899999999994,750,16.99,11788.089999999918,6813.00999999994,691,76.68999999999984,549.5500000000002,3585.189999999924,30.413663282176746,0.9350473612990527,1.4370637213668247
516,"BANFI PRODUCTS CORP",43820,"Little Black Dress Merlot",5.88,1395,8202.60000000002,750,8.99,13432.469999999828,8145.19999999986,1453,161.17000000000155,8510.410000000002,5229.869999999808,38.93453698388959,1.0415770609318997,1.6375868627020451
8673,"STE MICHELLE WINE ESTATES",19382,"Anew Rsl",6.7,1223,8194.099999999986,750,9.99,13142.639999999818,8993.489999999854,1236,136.90000000000023,15919.700000000003,4948.539999999832,37.65255686833011,1.0106295993458707,1.6039150120208248
4425,"MARTIGNETTI COMPANIES",29371,"Merryvale Starmont Cab Svgn",18.66,439,8191.740000000002,750,28.99,12665.639999999941,8171.189999999955,436,48.289999999999885,144929.24,4473.89999999994,35.32312619022774,0.9931662870159453,1.5461477048832042
90010,"VINEXTRA INC",17001,"Martinshof Gruner Veltliner",9.33,878,8191.740000000002,750,13.99,12199.279999999893,7862.379999999911,872,96.67999999999984,524.9400000000002,4007.5399999998917,32.8506272501322,0.9931662870159453,1.4892171870689122
4425,"MARTIGNETTI COMPANIES",22270,"Markham Cab Svgn",27.02,303,8187.059999999998,750,42.99,12492.929999999957,8722.859999999966,307,33.969999999999914,144929.24,4305.869999999959,34.46645422651031,1.0132013201320131,1.525936050303767
4425,"MARTIGNETTI COMPANIES",33578,"Tommasi Pinot Grigio Le Ros",9.86,830,8183.799999999994,750,14.99,12406.989999999925,6122.019999999943,801,89.18999999999988,144929.24,4223.189999999931,34.03879587232646,0.9650602409638555,1.5160426696644511
7153,"PINE STATE TRADING CO",14191,"Ch Fage Graves de Vayres",7.28,1124,8182.71999999999,750,14.99,12169.849999999875,7241.959999999907,1015,112.58999999999976,15884.819999999998,3987.1299999998846,32.76235943746164,0.9030249110320284,1.487262181768396
9819,"TREASURY WINE ESTATES",29081,"Beringer Wh Znfdl/Chard LVS",5.44,1503,8176.319999999992,750,7.99,13041.319999999834,7467.5999999998685,1468,163.0700000000013,14836.570000000005,4864.999999999842,37.30450598558968,0.9767132401862941,1.5950109584751877
4425,"MARTIGNETTI COMPANIES",25417,"Kunde Cab Svgn Sonoma Valley",11.68,700,8175.9999999999945,750,18.99,15061.929999999913,9418.559999999929,707,78.39999999999988,144929.24,6885.929999999918,45.717447896783206,1.01,1.8422125733855093
10754,"PERFECTA WINES",23828,"Ermisch Pnt Nr Erendira Rise",24.32,336,8171.52,750,35.99,4390.7799999999925,2483.3099999999977,122,13.549999999999992,28720.52,-3780.740000000008,-86.10634101458088,0.3630952380952381,0.5373272047305755
2000,"SOUTHERN WINE & SPIRITS NE",22593,"The Divining Rod Red",7.58,1077,8163.660000000003,750,10.99,10764.29999999988,7523.219999999895,970,107.35999999999973,19016.59,2600.6399999998766,24.1598617652788,0.9006499535747446,1.3185629974790567
12546,"JIM BEAM BRANDS COMPANY",8522,"Dekuyper Peachtree Scnapps",0.71,11498,8163.579999999987,50,0.99,6537.959999999728,2508.6599999999157,6604,341.6200000000089,123880.96999999999,-1625.620000000259,-24.86433076984758,0.5743607583927639,0.8008692264912867
4425,"MARTIGNETTI COMPANIES",36087,"Ramey Russian River Chard",25.16,324,8151.840000000001,750,37.99,10903.129999999965,6496.2899999999745,287,31.819999999999936,144929.24,2751.2899999999636,25.233946582311432,0.8858024691358025,1.3375053975544127
3960,"DIAGEO NORTH AMERICA INC",3973,"Ciroc Ten",181.09,45,8149.05,1000,229.99,7729.659999999995,6349.719999999996,34,35.7,257032.07000000007,-419.3900000000049,-5.425723770515199,0.7555555555555555,0.9485351053190243
9165,"ULTRA BEVERAGE COMPANY LLP",2044,"Silo Aisling Whiskey",27.12,300,8135.999999999998,750,34.99,1014.7100000000002,979.7200000000001,29,22.899999999999988,68054.70000000003,-7121.289999999998,-701.8054419489309,0.09666666666666666,0.12471853490658805
10754,"PERFECTA WINES",26352,"Armas de Guerra Rosado Mncia",9.65,841,8115.649999999999,750,13.99,10814.269999999937,5735.899999999944,773,85.91999999999986,28720.52,2698.619999999938,24.95425026377142,0.9191438763376932,1.3325205005144305
10754,"PERFECTA WINES",27012,"Bouchard Aine & Fils B Pnt N",11.56,702,8115.119999999997,750,16.99,5181.949999999977,3567.8999999999814,305,33.74999999999992,28720.52,-2933.17000000002,-56.603595171702416,0.43447293447293445,0.6385549443507895
3960,"DIAGEO NORTH AMERICA INC",1598,"Johnnie Walker Odyssey",736.43,11,8100.729999999999,750,949.99,8549.91,8549.91,9,7.11,257032.07000000007,449.1800000000012,5.253622552752031,0.8181818181818182,1.0554493237029257
2555,"DISARONNO INTERNATIONAL LLC",1212,"DiSaronna Amaretto Sour VAP",14.38,563,8095.9400000000005,750,21.99,56941.88999999971,29106.650000000798,2611,2056.749999999971,5861.030000000001,48845.949999999706,85.7821017180848,4.63765541740675,7.033388340328573
9165,"ULTRA BEVERAGE COMPANY LLP",14799,"A Bichot Pouilly-Fuisse",12.9,627,8088.300000000007,750,20.99,11751.309999999927,7844.20999999994,569,63.009999999999835,68054.70000000003,3663.00999999992,31.171077947904895,0.9074960127591707,1.4528776133427195
17035,"PERNOD RICARD USA",36386,"Kenwood Pnt Nr RRV",8.6,940,8083.999999999996,750,14.99,10421.959999999945,4753.819999999962,704,78.49999999999993,123780.21999999997,2337.959999999948,22.4330164383663,0.7489361702127659,1.2892083127164706
1392,"CONSTELLATION BRANDS INC",33672,"Toasted Head Merlot Cal",7.18,1125,8077.499999999992,750,10.99,12545.989999999834,8880.19999999987,1101,121.77999999999967,79528.99,4468.489999999842,35.61687838105962,0.9786666666666667,1.5532021046115565
90024,"VINILANDIA USA",25147,"Zinzilla Zinfandel",8.6,939,8075.399999999998,750,12.99,7419.509999999941,5449.969999999947,549,60.649999999999835,2802.6400000000003,-655.8900000000567,-8.84007164893722,0.5846645367412141,0.9187792555167476
9552,"M S WALKER INC",14386,"Tarima Monastrell Jumilla",5.99,1345,8056.55000000001,750,8.99,12771.409999999854,6294.289999999904,1359,151.28000000000068,55551.819999999985,4714.859999999844,36.91730200502449,1.0104089219330854,1.5852207210282117
9165,"ULTRA BEVERAGE COMPANY LLP",3379,"High West Vodka 7000'",24.99,322,8046.779999999998,750,32.99,3793.849999999995,2573.219999999997,115,90.67000000000003,68054.70000000003,-4252.930000000003,-112.1006365565325,0.35714285714285715,0.4714743040073167
6785,"PALM BAY INTERNATIONAL INC",41759,"Blue Fish Pfalz Rsl",5.44,1478,8040.319999999993,750,7.99,11585.49999999982,7446.679999999855,1450,160.7000000000017,13605.409999999998,3545.1799999998266,30.600146735142047,0.9810554803788903,1.440925236806474
9165,"ULTRA BEVERAGE COMPANY LLP",46156,"Brookdale Cab Svgn Napa",28.1,286,8036.5999999999985,750,44.99,5847.059999999996,1482.2700000000004,294,32.97,68054.70000000003,-2189.5400000000027,-37.44685363242389,1.027972027972028,0.7275539407212002
8320,"SHAW ROSS INT L IMP LTD",31796,"Gekkeikan Sake Haiku Prm Sel",7.28,1101,8015.27999999999,750,10.99,11979.099999999875,7066.569999999902,1090,121.02999999999979,3151.9200000000014,3963.819999999885,33.08946415006074,0.9900090826521344,1.4945329420806124
4425,"MARTIGNETTI COMPANIES",22291,"Locations E Red Spanish",11.4,703,8014.200000000007,750,17.99,14348.199999999906,8149.569999999929,780,86.64999999999988,144929.24,6333.999999999899,44.14491016294686,1.1095305832147937,1.7903471338374253
8892,"TRINCHERO FAMILY ESTATES",13341,"Terra d'Oro Deaver Vyd Znfdl",13.24,605,8010.1999999999925,750,24.99,17737.52999999998,9345.609999999928,847,94.18999999999987,11595.970000000003,9727.329999999987,54.84038645741543,1.4,2.2143679308881175
3960,"DIAGEO NORTH AMERICA INC",3748,"Smirnoff Light Peach Sorbet",7.02,1141,8009.81999999999,750,12.99,7658.429999999923,4820.919999999938,807,635.8600000000009,257032.07000000007,-351.3900000000667,-4.588277231757296,0.7072743207712533,0.9561301003018711
9552,"M S WALKER INC",14719,"Alto Moncayo Veraton Garnach",14.96,535,8003.6,750,21.99,12446.33999999995,6201.179999999959,566,63.04999999999995,55551.819999999985,4442.739999999949,35.695152149145585,1.0579439252336449,1.555092708281267
4425,"MARTIGNETTI COMPANIES",13427,"Liberty School Cab Svgn",16.23,493,8001.390000000007,1500,27.99,12670.339999999936,7985.049999999952,466,103.85999999999997,144929.24,4668.94999999993,36.849445239827446,0.9452332657200812,1.5835173638580204
4425,"MARTIGNETTI COMPANIES",14061,"Shafer One Pnt Five Cab Svgn",51.61,155,7999.55,750,79.99,30101.300000000065,12123.519999999973,370,41.28999999999994,144929.24,22101.750000000065,73.4245697029697,2.3870967741935485,3.762874161671602
8892,"TRINCHERO FAMILY ESTATES",18134,"Joel Gott Alakai Red",9.65,828,7990.200000000009,750,13.99,11583.719999999894,7862.379999999911,828,91.68999999999977,11595.970000000003,3593.519999999885,31.02215868477413,1,1.4497409326424722
9552,"M S WALKER INC",29621,"Schmitt Sohne Spatlese",8.21,973,7988.330000000015,750,11.99,13365.469999999852,8956.939999999884,1053,116.64999999999972,55551.819999999985,5377.139999999837,40.23158182989372,1.0822199383350461,1.673124420248015
4848,"LAIRD & CO",8136,"Lazzaroni Amaretto",18.37,434,7972.580000000002,750,24.99,3618.1899999999896,2798.5999999999926,181,142.66000000000022,1043.69,-4354.390000000012,-120.34719016967115,0.41705069124423966,0.45382924975352884
4425,"MARTIGNETTI COMPANIES",24290,"Ch La Gr Metaine Entre Mers",8.16,977,7972.320000000004,750,11.99,10407.949999999917,5970.389999999936,805,89.4699999999999,144929.24,2435.629999999913,23.401630484388686,0.8239508700102354,1.3055108174282908
4425,"MARTIGNETTI COMPANIES",17351,"Wine by Joe Pnt Nr",11.18,713,7971.339999999995,750,16.99,11691.149999999903,8054.2899999999245,685,75.83999999999985,144929.24,3719.8099999999085,31.817314806498416,0.9607293127629734,1.4666480165191689
10754,"PERFECTA WINES",42735,"Magnificent Wine Co House Re",8.1,984,7970.39999999999,750,13.99,11435.739999999883,6760.929999999908,1026,113.89999999999984,28720.52,3465.3399999998937,30.302717620372,1.0426829268292683,1.4347761718357797
7153,"PINE STATE TRADING CO",31573,"Martin/Weyrich Moscato Alleg",6.49,1228,7969.720000000009,750,10.99,12052.989999999843,7696.339999999879,1201,133.12000000000015,15884.819999999998,4083.269999999834,33.877651935327975,0.9780130293159609,1.5123479871312706
4425,"MARTIGNETTI COMPANIES",25796,"Grgich Hills Znfdl",23.02,346,7964.919999999996,750,34.99,10776.91999999996,7662.809999999966,308,34.05999999999992,144929.24,2811.9999999999636,26.092798313432542,0.8901734104046243,1.3530481159886056
9165,"ULTRA BEVERAGE COMPANY LLP",17147,"Honeymaker Lavender Mead",9.03,881,7955.429999999993,750,14.99,12384.819999999878,9619.649999999892,818,90.27999999999972,68054.70000000003,4429.389999999885,35.76466997501723,0.9284903518728718,1.5567756865436424
9552,"M S WALKER INC",24699,"Alfred Gratien Champagne Bru",31.07,256,7953.920000000002,750,49.99,7568.389999999981,5892.749999999983,161,17.77999999999998,55551.819999999985,-385.53000000002066,-5.093949968223382,0.62890625,0.9515295602671361
10754,"PERFECTA WINES",20182,"Washington Hills LH Rsl",6.57,1210,7949.70000000001,750,9.99,8714.439999999931,4952.1499999999405,856,95.12999999999992,28720.52,764.7399999999216,8.775549547646522,0.7074380165289256,1.0961973407801453
1587,"VINEYARD BRANDS INC",46199,"Man Chenin Blanc",5.15,1543,7946.450000000014,750,7.99,12876.489999999882,5476.9199999999155,1451,161.88000000000056,6070.089999999999,4930.039999999867,38.28714191522622,0.9403758911211925,1.6204078550799235
6213,"MHW LTD",8401,"Bols Blue Curacao",8.26,962,7946.1199999999935,1000,10.99,10088.819999999905,6198.35999999992,918,963.8999999999958,9621.580000000002,2142.6999999999116,21.23836087867493,0.9542619542619543,1.2696536171112334
1392,"CONSTELLATION BRANDS INC",18102,"Ruffino Greppone Mazzi Bru",34.48,230,7930.400000000003,750,54.99,8468.369999999984,5918.859999999984,163,18.05999999999998,79528.99,537.9699999999812,6.352698335098515,0.7086956521739131,1.0678364269141507
9744,"FREDERICK WILDMAN & SONS",33265,"El Coto de Rioja Crianza Re",7.43,1067,7927.809999999992,750,10.99,11785.729999999892,6289.509999999919,1027,114.19999999999993,3999.9299999999994,3857.9199999999,32.73382302156875,0.9625117150890347,1.4866312386396627
8352,"LUXCO INC",272,"Juarez Silver Tequila",7.4,1071,7925.4000000000115,1000,9.99,8801.909999999987,1757.9000000000017,1059,1111.9500000000003,10261.599999999997,876.5099999999757,9.95817953148779,0.988795518207283,1.1105950488303398
2242,"DELICATO VINEYARDS INC",23479,"Handcraft Pnt Grigio",6.2,1278,7923.599999999988,750,12.99,20047.04000000005,12759.32999999977,1996,221.30000000000493,7982.649999999999,12123.440000000064,60.474962887289266,1.5618153364632237,2.5300419001464087
9165,"ULTRA BEVERAGE COMPANY LLP",5370,"DiSaronno Rsva Ltd Edition",255.47,31,7919.569999999999,750,349.99,1049.97,1049.97,3,2.37,68054.70000000003,-6869.5999999999985,-654.2663123708295,0.0967741935483871,0.13257916780835324
516,"BANFI PRODUCTS CORP",17202,"Natura Malbec Ville de Rapel",6.12,1294,7919.279999999996,750,9.99,13972.029999999868,6854.059999999894,1397,155.43000000000146,8510.410000000002,6052.749999999872,43.320476695225594,1.0795981452859351,1.7643055934377714
10754,"PERFECTA WINES",27009,"Bouchard Aine & Fils B Chard",11.64,680,7915.2,750,16.99,3330.039999999989,1817.9300000000007,196,21.779999999999955,28720.52,-4585.160000000011,-137.69083854848668,0.28823529411764703,0.42071457448958827
10754,"PERFECTA WINES",27159,"Ch du Moulin Entre-Deux-Mers",7.58,1044,7913.520000000002,750,10.99,1813.350000000001,1022.0700000000006,165,18.33999999999998,28720.52,-6100.170000000001,-336.4033418810488,0.15804597701149425,0.22914581627392117
516,"BANFI PRODUCTS CORP",45525,"Natura Colchagua Carmenere",5.91,1339,7913.490000000006,750,9.99,13393.589999999866,6083.959999999914,1341,149.4600000000007,8510.410000000002,5480.099999999859,40.91584108517518,1.001493651979089,1.692501033046084
4950,"LATITUDE BEVERAGE COMPANY",17535,"Ninety+Cellars Lot 66 Rsl Mo",5.99,1319,7900.81000000001,750,8.99,13624.899999999816,9095.299999999854,1310,145.08000000000075,1609.9999999999995,5724.0899999998055,42.01197806956296,0.9931766489764974,1.7244940708610634
12546,"JIM BEAM BRANDS COMPANY",2969,"Laphroaig 32 Yr Old Scotch",875.91,9,7883.19,750,1199.99,16799.86,8399.93,14,11.029999999999998,123880.96999999999,8916.670000000002,53.075858965491385,1.5555555555555556,2.131099212374686
8004,"SAZERAC CO INC",2177,"Canadian Hunter Rye",0.72,10943,7878.9599999999855,50,0.99,10124.729999999465,3431.3399999997123,10227,530.8000000000192,50293.62000000002,2245.7699999994793,22.181035938732172,0.9345700447774833,1.2850338115689741
12546,"JIM BEAM BRANDS COMPANY",1494,"Hibiki 12Yr Japanese Whisky",66.15,119,7871.850000000001,750,85.99,10232.809999999992,5847.319999999991,119,93.72,123880.96999999999,2360.959999999991,23.07245028491678,1,1.2999244142101274
10754,"PERFECTA WINES",25637,"Browne Family Vyds Cab Svgn",26.14,301,7868.1399999999985,750,39.99,7402.019999999982,3715.9799999999905,198,22.02999999999997,28720.52,-466.12000000001626,-6.297199953526435,0.6578073089700996,0.9407585528473036
4425,"MARTIGNETTI COMPANIES",39228,"Eponymous Cab Svgn Napa",29.79,264,7864.559999999997,750,44.99,9762.879999999974,6953.489999999977,212,23.41999999999996,144929.24,1898.319999999977,19.44426234881492,0.803030303030303,1.2413765042163805
8892,"TRINCHERO FAMILY ESTATES",13618,"Terra d'Oro Znfdl Port",12.32,638,7860.160000000006,750,17.99,11081.839999999915,7609.769999999933,616,68.29999999999983,11595.970000000003,3221.6799999999084,29.071706503612514,0.9655172413793104,1.4098746081504583
2000,"SOUTHERN WINE & SPIRITS NE",12078,"F Coppola Votre Sante Pnt Nr",7.48,1049,7846.520000000013,750,11.99,12040.789999999906,5748.129999999935,1021,113.73999999999994,19016.59,4194.269999999893,34.83384395874295,0.9733079122974261,1.5345388783817395
10754,"PERFECTA WINES",27016,"Bouchard Aine & Fils Chard",7.48,1049,7846.519999999998,750,10.99,6232.369999999957,3628.7199999999702,563,62.529999999999895,28720.52,-1614.1500000000406,-25.899457188839104,0.5367016205910391,0.7942846000519923
3960,"DIAGEO NORTH AMERICA INC",3783,"Ciroc Apple Vodka",1.5,5229,7843.5,50,1.99,15822.489999999492,4762.069999999711,7951,413.63000000001284,257032.07000000007,7978.989999999492,50.42815637740803,1.520558424172882,2.017274176069292
516,"BANFI PRODUCTS CORP",21352,"C Y Toro Don Melchr Cab Svgn",52.62,149,7840.380000000004,750,82.99,8250.96999999999,4328.459999999994,103,11.459999999999999,8510.410000000002,410.5899999999865,4.9762633969095385,0.6912751677852349,1.0523686351937005
9165,"ULTRA BEVERAGE COMPANY LLP",26450,"Pere Anselme CDR Rose",7.79,1005,7828.949999999999,750,11.99,10755.029999999928,5695.249999999935,897,99.75999999999993,68054.70000000003,2926.079999999929,27.206618670519266,0.8925373134328358,1.3737512693272953
2000,"SOUTHERN WINE & SPIRITS NE",44083,"Wente Reliz Crk Pnt Nr",14.37,544,7817.280000000001,750,24.99,5920.289999999976,3542.9099999999753,371,41.22999999999996,19016.59,-1896.9900000000243,-32.042180366165034,0.6819852941176471,0.7573337529166124
